data,date,snowmelt
original,2001-04-25,1.5551116727292538
original,2003-04-25,-10.200196350319311
original,2004-04-24,0.07246431964449584
original,2005-04-25,5.324653104646131
original,2006-04-25,3.425258192641195
original,2007-04-25,-4.263018353749066
original,2008-04-24,-4.736951917828992
original,2009-04-25,-0.2449753202497959
original,2010-04-25,-2.3396220895927398
original,2011-04-25,0.7271121402271092
original,2012-04-24,8.038760276453104
original,2014-04-25,-0.46659911470487714
new,1981-04-25,NA
new,1985-04-25,NA
new,1989-04-25,-4.791603433084674
new,1992-04-24,-0.6476417605765163
new,1999-04-25,6.036902399578442
new,2000-04-24,-0.41143955608519417
new,2002-04-25,-3.6523605888243766
new,2013-04-25,-0.2121925199404359
original,1980-04-25,NA
original,1982-04-26,NA
original,1983-04-26,NA
original,1984-04-25,-1.883864007735004
original,1986-04-26,-0.9498554927995428
original,1987-04-26,-0.1771561536588706
original,1988-04-25,-8.441743972245604
original,1990-04-26,-4.090632774634287
original,1991-04-26,2.639946250768844
original,1993-04-26,-3.8933428436517716
original,1994-04-26,-2.448573705041781
original,1995-04-26,-3.7183671629056336
original,1996-04-25,-5.273837300715968
original,1997-04-26,-0.4591153630753979
original,1998-04-26,-2.319535294023808
original,2001-04-26,3.705989435703183
original,2003-04-26,-14.814862718048971
original,2004-04-25,-0.5395775680430234
original,2005-04-26,7.585879269149155
original,2006-04-26,1.4123407229199074
original,2007-04-26,-3.1400995616801084
original,2008-04-25,-6.78690598285757
original,2009-04-26,-3.7008489118888974
original,2010-04-26,-1.9932701423298567
original,2011-04-26,1.1276270668487995
original,2012-04-25,5.434818977536634
original,2014-04-26,-1.137990002403967
new,1981-04-26,NA
new,1985-04-26,NA
new,1989-04-26,-7.735935621079989
new,1992-04-25,0.29073848347179593
new,1999-04-26,1.1454449390682082
new,2000-04-25,-0.7826400704216212
new,2002-04-26,-3.399472662108019
new,2013-04-26,1.4239268744830043
original,1980-04-26,NA
original,1982-04-27,NA
original,1983-04-27,NA
original,1984-04-26,-4.273568728162597
original,1986-04-27,-2.174674938665703
original,1987-04-27,2.030146404518746
original,1988-04-26,-1.3791855225960414
original,1990-04-27,-9.655203843163326
original,1991-04-27,0.3889710343792103
original,1993-04-27,-1.4096815299242735
original,1994-04-27,-1.2723033067770302
original,1995-04-27,-2.218299769703299
original,1996-04-26,-5.08476731996052
original,1997-04-27,-0.6723585990723222
original,1998-04-27,-0.6588801424950361
original,2001-04-27,6.0230985635425895
original,2003-04-27,-6.534913466370199
original,2004-04-26,1.8475075687281788
original,2005-04-27,2.2745091465767473
original,2006-04-27,0.7365349828614853
original,2007-04-27,-0.9133001721929759
original,2008-04-26,-3.275763072632253
original,2009-04-27,-5.524438147433102
original,2010-04-27,-0.3163401905912906
original,2011-04-27,-1.7575278788805009
original,2012-04-26,2.350813755206764
original,2014-04-27,-3.6291755322599784
new,1981-04-27,NA
new,1985-04-27,NA
new,1989-04-27,-1.6490385360084474
new,1992-04-26,4.701673646597191
new,1999-04-27,0.6784148549195379
new,2000-04-26,0.5805837647834172
new,2002-04-27,-2.3902833885513246
new,2013-04-27,1.9413143091835081
original,1980-04-27,NA
original,1982-04-28,NA
original,1983-04-28,NA
original,1984-04-27,-3.940008689183742
original,1986-04-28,-5.775848769117147
original,1987-04-28,10.126882517128251
original,1988-04-27,-0.2768088993616402
original,1990-04-28,-9.93420921539655
original,1991-04-28,-0.4941779367509298
original,1993-04-28,-0.5363055043853819
original,1994-04-28,-2.1606916237622498
original,1995-04-28,-0.9232455878052861
original,1996-04-27,-1.1086160459090024
original,1997-04-28,-1.340546823712066
original,1998-04-28,4.27747118199477
original,2001-04-28,6.887717728503048
original,2003-04-28,-3.33039732882753
original,2004-04-27,3.68950169198215
original,2005-04-28,-0.1737900335341692
original,2006-04-28,6.877592874108814
original,2007-04-28,-9.412141618411988
original,2008-04-27,-1.7933914107270539
original,2009-04-28,-3.9545777403283866
original,2010-04-28,-5.814862331468612
original,2011-04-28,-2.9209570655133574
original,2012-04-27,1.4240050395950674
original,2014-04-28,-2.584840612136759
new,1981-04-28,NA
new,1985-04-28,NA
new,1989-04-28,-2.455600930028595
new,1992-04-27,9.857497882517055
new,1999-04-28,0.7454125643707812
new,2000-04-27,0.08380742518541713
new,2002-04-28,0.39694091263227166
new,2013-04-28,-3.154454083926976
original,1980-04-28,NA
original,1982-04-29,NA
original,1983-04-29,NA
original,1984-04-28,-1.6178574298974127
original,1986-04-29,-4.959893190690006
original,1987-04-29,7.205321807705332
original,1988-04-28,-0.006546371228372057
original,1990-04-29,-2.3227538987412117
original,1991-04-29,-1.307996605662629
original,1993-04-29,-0.6728690792340786
original,1994-04-29,0.6890346707776189
original,1995-04-29,-0.9774311088956893
original,1996-04-28,-0.8998054849798791
original,1997-04-29,-2.252481064805761
original,1998-04-29,5.955398156133015
original,2001-04-29,-0.27584635202462476
original,2003-04-29,-2.0132647869642826
original,2004-04-28,-5.746367110544815
original,2005-04-29,-1.4809508283156902
original,2006-04-29,8.257245270721615
original,2007-04-29,-5.02042321190238
original,2008-04-28,0.7496006818022579
original,2009-04-29,-3.2687296132091435
original,2010-04-29,-22.04185496480204
original,2011-04-29,-12.06104890028946
original,2012-04-28,0.45113794547505676
original,2014-04-29,0.7867578496225178
new,1981-04-29,NA
new,1985-04-29,NA
new,1989-04-29,1.161683725193143
new,1992-04-28,8.905579263810068
new,1999-04-29,-0.6931270319037139
new,2000-04-28,1.5907377758218597
new,2002-04-29,0.10295508271083235
new,2013-04-29,-4.136640409752727
original,1980-04-29,NA
original,1982-04-30,NA
original,1983-04-30,NA
original,1984-04-29,0.7067517589312047
original,1986-04-30,-2.1845009409589693
original,1987-04-30,10.208532470860519
original,1988-04-29,1.66756323678419
original,1990-04-30,-1.6424095604452305
original,1991-04-30,-1.9143613744527102
original,1993-04-30,-0.028908630879595876
original,1994-04-30,1.5932279609609394
original,1995-04-30,-1.5034152954816817
original,1996-04-29,-0.8851659757783636
original,1997-04-30,-3.7871427522972225
original,1998-04-30,6.677570632076822
original,2001-04-30,-3.7936472507038466
original,2003-04-30,-0.39279433703050015
original,2004-04-29,-0.9165289481170475
original,2005-04-30,-0.5755987944081425
original,2006-04-30,1.2529771766625344
original,2007-04-30,-3.945624413434416
original,2008-04-29,1.3761863718740641
original,2009-04-30,-1.7570570810697972
original,2010-04-30,-5.363846370717511
original,2011-04-30,-7.063986265333369
original,2012-04-29,0.6404735152143985
original,2014-04-30,3.3824738931143656
new,1981-04-30,NA
new,1985-04-30,NA
new,1989-04-30,22.999834459042177
new,1992-04-29,7.188990872213617
new,1999-04-30,-3.9887481977542243
new,2000-04-29,1.720423375023529
new,2002-04-30,1.077854419639334
new,2013-04-30,-4.053638848382979
original,1980-04-30,NA
original,1982-05-01,NA
original,1983-05-01,NA
original,1984-04-30,-1.5008210334926844
original,1986-05-01,-7.287825876323041
original,1987-05-01,6.371088087093085
original,1988-04-30,0.7152101093670353
original,1990-05-01,-1.0598116500186734
original,1991-05-01,0.062425596096242465
original,1993-05-01,0.6007939504925162
original,1994-05-01,-3.07508636941202
original,1995-05-01,-2.5431808709632606
original,1996-04-30,-0.7064290886628442
original,1997-05-01,-3.525304223736748
original,1998-05-01,6.936691689072177
original,2001-05-01,-5.517666633163269
original,2003-05-01,0.9458774400874972
original,2004-04-30,3.1914920749608426
original,2005-05-01,-0.5396612034644932
original,2006-05-01,-5.202925257803872
original,2007-05-01,-2.0198587760794906
original,2008-04-30,1.6143480689264833
original,2009-05-01,-2.4484037540387362
original,2010-05-01,-2.971910343389027
original,2011-05-01,-1.696967390924692
original,2012-04-30,0.2587801969144493
original,2014-05-01,11.366130722104572
new,1981-05-01,NA
new,1985-05-01,NA
new,1989-05-01,14.784228870179504
new,1992-04-30,5.181544816633687
new,1999-05-01,-1.4531462527035426
new,2000-04-30,-0.22985641844570637
new,2002-05-01,-1.2341553145088255
new,2013-05-01,-3.836925641167909
original,1980-05-01,NA
original,1982-05-02,NA
original,1983-05-02,NA
original,1984-05-01,-0.865390312159434
original,1986-05-02,-7.411267227609642
original,1987-05-02,5.662336924171541
original,1988-05-01,-0.32666719355620444
original,1990-05-02,-2.050493323185947
original,1991-05-02,-2.482131137046963
original,1993-05-02,-6.929569300729781
original,1994-05-02,-3.8663191981613636
original,1995-05-02,-0.23277454674243928
original,1996-05-01,0.11151521548163146
original,1997-05-02,-7.709023650642484
original,1998-05-02,8.157763213772947
original,2001-05-02,-1.3106535297508042
original,2003-05-02,1.0494318028911949
original,2004-05-01,5.3441480822395535
original,2005-05-02,-1.9274006067309528
original,2006-05-02,-8.109740684181451
original,2007-05-02,-0.6577539572957903
original,2008-05-01,1.5717084002681077
original,2009-05-02,-4.241969863511622
original,2010-05-02,-0.5328488976694643
original,2011-05-02,0.03579158461652696
original,2012-05-01,-1.2079570096451788
original,2014-05-02,10.919576490297914
new,1981-05-02,NA
new,1985-05-02,NA
new,1989-05-02,-0.47623987193219364
new,1992-05-01,1.6122446063905955
new,1999-05-02,-1.8628852251761903
new,2000-05-01,1.6233056869823486
new,2002-05-02,1.0255604999139905
new,2013-05-02,-3.4066406566649676
original,1980-05-02,NA
original,1982-05-03,NA
original,1983-05-03,NA
original,1984-05-02,0.45310823409818113
original,1986-05-03,-0.020754891855176538
original,1987-05-03,3.5116246920078993
original,1988-05-02,-0.4663492467564841
original,1990-05-03,-1.3240332069806755
original,1991-05-03,0.9030556528363377
original,1993-05-03,-3.425154042057693
original,1994-05-03,-2.204023943748325
original,1995-05-03,-4.4340442072134465
original,1996-05-02,-5.919624405330978
original,1997-05-03,-3.2608621313702315
original,1998-05-03,10.972233097010758
original,2001-05-03,-1.1606945917786409
original,2003-05-03,-8.092504719924182
original,2004-05-02,9.601291647786274
original,2005-05-03,1.6657966923434286
original,2006-05-03,-2.1449680474121124
original,2007-05-03,-0.886826297827065
original,2008-05-02,-0.03334049442782998
original,2009-05-03,0.9987912193872035
original,2010-05-03,-3.6725180588662623
original,2011-05-03,1.4412710288073867
original,2012-05-02,-5.1860833431594076
original,2014-05-03,-14.41532946692314
new,1981-05-03,NA
new,1985-05-03,NA
new,1989-05-03,-1.3090656700078398
new,1992-05-02,3.39980282750912
new,1999-05-03,-1.5464272965521861
new,2000-05-02,3.2452381726664803
new,2002-05-03,-4.067334641516209
new,2013-05-03,0.626812510099262
original,1980-05-03,NA
original,1982-05-04,NA
original,1983-05-04,NA
original,1984-05-03,0.7406274995300919
original,1986-05-04,-1.373881496663671
original,1987-05-04,2.9285862799733877
original,1988-05-03,0.3129163103488584
original,1990-05-04,1.1417669590096922
original,1991-05-04,0.5576716152951121
original,1993-05-04,0.8446096958126873
original,1994-05-04,0.30951765486970545
original,1995-05-04,-8.47568867248483
original,1996-05-03,-23.06015956774354
original,1997-05-04,-1.2053083851467818
original,1998-05-04,14.126230600872077
original,2001-05-04,1.4893053739021223
original,2003-05-04,-6.51320146098733
original,2004-05-03,10.996192857204004
original,2005-05-04,2.741001357277855
original,2006-05-04,-2.1882680456154047
original,2007-05-04,-10.556680537993088
original,2008-05-03,2.0102284647524358
original,2009-05-04,1.2777981856372207
original,2010-05-04,-6.026204077480361
original,2011-05-04,-1.3055699542630463
original,2012-05-03,-6.041067942976952
original,2014-05-04,-8.909822312532924
new,1981-05-04,NA
new,1985-05-04,NA
new,1989-05-04,-0.07580956863239408
new,1992-05-03,3.381374469352886
new,1999-05-04,-0.7629643206018955
new,2000-05-03,-0.5143262286825726
new,2002-05-04,-5.50256987689063
new,2013-05-04,2.2554106896277517
original,1980-05-04,NA
original,1982-05-05,NA
original,1983-05-05,NA
original,1984-05-04,-0.3334217434749007
original,1986-05-05,-5.944149614835624
original,1987-05-05,6.26287405169569
original,1988-05-04,NA
original,1990-05-05,3.23417342514731
original,1991-05-05,-0.4056573157664388
original,1993-05-05,7.959869491029531
original,1994-05-05,1.0572865957394242
original,1995-05-05,-5.324933024263009
original,1996-05-04,-23.928129177715164
original,1997-05-05,-1.5065957979299127
original,1998-05-05,10.884224397712387
original,2001-05-05,-1.1005598454891394
original,2003-05-05,-4.422965966584161
original,2004-05-04,7.081621108064428
original,2005-05-05,5.885238500498235
original,2006-05-05,1.1315933636389672
original,2007-05-05,-7.480984935956076
original,2008-05-04,3.327200928144157
original,2009-05-05,0.45994017040356994
original,2010-05-05,-3.416931400122121
original,2011-05-05,-0.2609663032926619
original,2012-05-04,-1.94041104526259
original,2014-05-05,-6.319580636569299
new,1981-05-05,NA
new,1985-05-05,NA
new,1989-05-05,-0.9923214577138424
new,1992-05-04,8.90050386460498
new,1999-05-05,-0.06663339065077405
new,2000-05-04,-0.20565876946784556
new,2002-05-05,-6.8656091873999685
new,2013-05-05,6.723629402276129
original,1980-05-05,NA
original,1982-05-06,NA
original,1983-05-06,NA
original,1984-05-05,-0.28252531692851335
original,1986-05-06,-6.525511912244838
original,1987-05-06,9.180342145205941
original,1988-05-05,NA
original,1990-05-06,6.692138482816517
original,1991-05-06,-1.3615745724644512
original,1993-05-06,13.030998184438795
original,1994-05-06,3.37035127421841
original,1995-05-06,-10.99683351884596
original,1996-05-05,-5.528414920845535
original,1997-05-06,-2.360724923061207
original,1998-05-06,13.119800724321976
original,2001-05-06,-4.37848916851605
original,2003-05-06,-9.60696278475225
original,2004-05-05,-11.82065917388536
original,2005-05-06,7.001888189138844
original,2006-05-06,2.6621014730073513
original,2007-05-06,-2.4081579114776104
original,2008-05-05,3.267974504036829
original,2009-05-06,-1.831064403289929
original,2010-05-06,-2.490406356751919
original,2011-05-06,0.48950330121442676
original,2012-05-05,-5.796033426746726
original,2014-05-06,-0.24017277779057622
new,1981-05-06,NA
new,1985-05-06,NA
new,1989-05-06,1.3683535862946883
new,1992-05-05,13.82541550793685
new,1999-05-06,-0.4285607487739374
new,2000-05-05,-2.0513130801264197
new,2002-05-06,-6.369720329763368
new,2013-05-06,11.71809415705502
original,1980-05-06,NA
original,1982-05-07,NA
original,1983-05-07,NA
original,1984-05-06,-5.911290329104911
original,1986-05-07,-1.2668512951931916
original,1987-05-07,12.380784021283034
original,1988-05-06,NA
original,1990-05-07,5.1889610235579315
original,1991-05-07,0.0735972159076482
original,1993-05-07,7.744278323603794
original,1994-05-07,11.745893323561177
original,1995-05-07,-9.838960011198651
original,1996-05-06,-1.9941898223478347
original,1997-05-07,-0.8281124433036894
original,1998-05-07,11.72791837528348
original,2001-05-07,-1.8885145329404622
original,2003-05-07,-5.688424769695848
original,2004-05-06,-11.87615651250817
original,2005-05-07,8.626962990732864
original,2006-05-07,2.2638126519043
original,2007-05-07,2.64447578783147
original,2008-05-06,-0.2209719279780984
original,2009-05-07,-1.9466889405623078
original,2010-05-07,-1.9931313614360988
original,2011-05-07,1.5200950662139803
original,2012-05-06,-5.30619134302251
original,2014-05-07,-1.1532402634620667
new,1981-05-07,NA
new,1985-05-07,NA
new,1989-05-07,8.573995146124313
new,1992-05-06,18.655397109501063
new,1999-05-07,1.2848947284122307
new,2000-05-06,-2.8262011477878937
new,2002-05-07,-8.817018779786304
new,2013-05-07,14.018767614476383
original,1980-05-07,NA
original,1982-05-08,NA
original,1983-05-08,NA
original,1984-05-07,-4.337170497203867
original,1986-05-08,-1.9417596659623086
original,1987-05-08,16.37366937857587
original,1988-05-07,NA
original,1990-05-08,1.5307925888337195
original,1991-05-08,0.6197334105614573
original,1993-05-08,-0.6560260541271419
original,1994-05-08,15.176719639799558
original,1995-05-08,-2.5440217356197534
original,1996-05-07,-7.023034956888296
original,1997-05-08,1.972684675268829
original,1998-05-08,14.11531474685762
original,2001-05-08,1.3504306784986209
original,2003-05-08,-2.4423310776241123
original,2004-05-07,0.5480265009682626
original,2005-05-08,4.5049885542597625
original,2006-05-08,1.1339775772299618
original,2007-05-08,9.309672498516738
original,2008-05-07,-0.991506890906021
original,2009-05-08,-3.2699501514900478
original,2010-05-08,-2.99845738504082
original,2011-05-08,1.267552438378334
original,2012-05-07,-0.5389727724250406
original,2014-05-08,-1.3621643886435777
new,1981-05-08,NA
new,1985-05-08,NA
new,1989-05-08,10.167487555532716
new,1992-05-07,18.05247258725576
new,1999-05-08,0.8423213994440933
new,2000-05-07,-1.8300105311597388
new,2002-05-08,-5.843305071769282
new,2013-05-08,10.627990504354239
original,1980-05-08,NA
original,1982-05-09,NA
original,1983-05-09,NA
original,1984-05-08,-1.9948097759236891
original,1986-05-09,0.6529362915316597
original,1987-05-09,17.890321444312576
original,1988-05-08,NA
original,1990-05-09,-0.2262686137109995
original,1991-05-09,-1.4618603167124093
original,1993-05-09,0.16713209804147483
original,1994-05-09,13.170121242571621
original,1995-05-09,1.6689419887494297
original,1996-05-08,-9.550827520142775
original,1997-05-09,9.20910230249865
original,1998-05-09,11.698912894818932
original,2001-05-09,1.697193801868707
original,2003-05-09,-1.5409332062583416
original,2004-05-08,4.13831192329526
original,2005-05-09,5.84411494252272
original,2006-05-09,1.5062679471448064
original,2007-05-09,13.692245320836083
original,2008-05-08,-12.120735392859206
original,2009-05-09,-5.332303932029754
original,2010-05-09,-1.075818699458614
original,2011-05-09,2.539212379604578
original,2012-05-08,7.761190841859206
original,2014-05-09,0.01384316198527813
new,1981-05-09,NA
new,1985-05-09,NA
new,1989-05-09,10.327922812779434
new,1992-05-08,10.328254145709797
new,1999-05-09,-2.425080926856026
new,2000-05-08,0.4722255893672506
new,2002-05-09,-2.714003340806812
new,2013-05-09,11.121615506429226
original,1980-05-09,NA
original,1982-05-10,NA
original,1983-05-10,NA
original,1984-05-09,-1.7985141496950139
original,1986-05-10,-3.0693140740622766
original,1987-05-10,12.394535699218977
original,1988-05-09,NA
original,1990-05-10,0.07353902980685234
original,1991-05-10,-0.4846453413483687
original,1993-05-10,5.579190034326166
original,1994-05-10,14.652948520379141
original,1995-05-10,5.069216189160943
original,1996-05-09,-5.917906228685752
original,1997-05-10,9.678217842476442
original,1998-05-10,12.540929006587248
original,2001-05-10,1.9080410000557702
original,2003-05-10,-1.632248955918476
original,2004-05-09,-3.103178646694869
original,2005-05-10,0.20777873997576535
original,2006-05-10,0.033507680194452404
original,2007-05-10,10.45814077197574
original,2008-05-09,-21.933468939131124
original,2009-05-10,-2.7855618370696904
original,2010-05-10,-1.3218176320195199
original,2011-05-10,13.2184455585666
original,2012-05-09,11.988208311516791
original,2014-05-10,-2.294009926612489
new,1981-05-10,NA
new,1985-05-10,NA
new,1989-05-10,8.255788527312689
new,1992-05-09,-3.634915574081242
new,1999-05-10,-0.7443427278194577
new,2000-05-09,2.1816318898151317
new,2002-05-10,-0.19380121384747326
new,2013-05-10,10.839319718303159
original,1980-05-10,NA
original,1982-05-11,NA
original,1983-05-11,NA
original,1984-05-10,-1.641150333142529
original,1986-05-11,-6.1752434318186715
original,1987-05-11,13.69257680355804
original,1988-05-10,NA
original,1990-05-11,-0.4835172889288515
original,1991-05-11,4.977893453789875
original,1993-05-11,18.233044886216522
original,1994-05-11,15.081997944554313
original,1995-05-11,5.430260263988748
original,1996-05-10,-4.425387356255669
original,1997-05-11,11.548548422195017
original,1998-05-11,10.587963045749348
original,2001-05-11,1.630796221162503
original,2003-05-11,0.0417709456756711
original,2004-05-10,-4.806905577611178
original,2005-05-11,1.6864073783624918
original,2006-05-11,2.80428957589902
original,2007-05-11,10.043422997044399
original,2008-05-10,-4.235884663555771
original,2009-05-11,1.797971338359639
original,2010-05-11,0.8632767109200359
original,2011-05-11,10.775780932419002
original,2012-05-10,1.4059282083529978
original,2014-05-11,-1.4149101491784677
new,1981-05-11,NA
new,1985-05-11,NA
new,1989-05-11,3.9009723510437957
new,1992-05-10,-3.2216364775318653
new,1999-05-11,-5.0753537393175066
new,2000-05-10,-3.717760326496015
new,2002-05-11,1.305667098937556
new,2013-05-11,9.399208301957696
original,1980-05-11,NA
original,1982-05-12,NA
original,1983-05-12,NA
original,1984-05-11,-3.51107562185886
original,1986-05-12,-3.9252620260813273
original,1987-05-12,16.40288812556537
original,1988-05-11,NA
original,1990-05-12,-2.1370416449499317
original,1991-05-12,4.376744544715621
original,1993-05-12,17.946386109339073
original,1994-05-12,18.263810352189466
original,1995-05-12,-4.469436356506776
original,1996-05-11,-5.93556422565598
original,1997-05-12,9.830771245155484
original,1998-05-12,10.02750571188517
original,2001-05-12,5.4461835721352445
original,2003-05-12,1.4561362854670734
original,2004-05-11,-3.8380456243176013
original,2005-05-12,5.537677647871897
original,2006-05-12,2.2363957559689878
original,2007-05-12,12.133640523813664
original,2008-05-11,-4.096100223204121
original,2009-05-12,-3.125301857525483
original,2010-05-12,0.598114801524207
original,2011-05-12,11.037058447953314
original,2012-05-11,-2.539986917702481
original,2014-05-12,0.5745780672878027
new,1981-05-12,NA
new,1985-05-12,NA
new,1989-05-12,0.7292766890022904
new,1992-05-11,-4.606077061034739
new,1999-05-12,0.21084419808660945
new,2000-05-11,-4.530853571370244
new,2002-05-12,-0.2984705333132297
new,2013-05-12,12.448789646150544
original,1980-05-12,NA
original,1982-05-13,NA
original,1983-05-13,NA
original,1984-05-12,-1.5044733684820433
original,1986-05-13,-7.9952478124178015
original,1987-05-13,4.597421855723951
original,1988-05-12,NA
original,1990-05-13,-4.909610416414216
original,1991-05-13,0.6191402797121555
original,1993-05-13,19.37226145584136
original,1994-05-13,10.60476569798775
